pair,signal,conf,entry,sl,tp,outcome,pnl_r,time
XRPUSDT,LONG,70,1.5591,1.527,1.6555,LOSS,-1.0,2021-05-03 14:00:00
XRPUSDT,LONG,70,1.4551,1.4097,1.5912,LOSS,-1.0,2021-05-04 07:00:00
XRPUSDT,SHORT,100,1.4624,1.5207,1.2875,LOSS,-1.0,2021-05-05 00:00:00
XRPUSDT,SHORT,70,1.5636,1.6301,1.3642,LOSS,-1.0,2021-05-05 16:00:00
XRPUSDT,LONG,100,1.6591,1.5925,1.859,LOSS,-1.0,2021-05-06 11:00:00
XRPUSDT,LONG,100,1.6287,1.5919,1.7392,LOSS,-1.0,2021-05-06 22:00:00
XRPUSDT,LONG,70,1.5879,1.5336,1.7507,LOSS,-1.0,2021-05-07 09:00:00
XRPUSDT,LONG,70,1.601,1.5583,1.7291,LOSS,-1.0,2021-05-07 20:00:00
XRPUSDT,LONG,70,1.5991,1.5615,1.7119,LOSS,-1.0,2021-05-08 07:00:00
XRPUSDT,LONG,70,1.5674,1.5481,1.6254,LOSS,-1.0,2021-05-08 20:00:00
XRPUSDT,SHORT,70,1.5098,1.5673,1.3374,LOSS,-1.0,2021-05-09 15:00:00
XRPUSDT,SHORT,100,1.5615,1.5979,1.4522,LOSS,-1.0,2021-05-10 02:00:00
XRPUSDT,SHORT,100,1.5384,1.5648,1.4592,WIN,3.0,2021-05-10 13:00:00
XRPUSDT,LONG,70,1.396,1.1839,2.0324,LOSS,-1.0,2021-05-11 00:00:00
XRPUSDT,LONG,70,1.5376,1.4922,1.6739,LOSS,-1.0,2021-05-12 03:00:00
XRPUSDT,LONG,70,1.4448,1.4282,1.4945,LOSS,-1.0,2021-05-12 14:00:00
XRPUSDT,LONG,70,1.3848,1.3528,1.4808,LOSS,-1.0,2021-05-13 05:00:00
XRPUSDT,LONG,70,1.2707,1.2187,1.4268,LOSS,-1.0,2021-05-13 16:00:00
XRPUSDT,LONG,70,1.3791,1.3293,1.5285,LOSS,-1.0,2021-05-14 07:00:00
XRPUSDT,LONG,70,1.4009,1.3743,1.4806,LOSS,-1.0,2021-05-14 18:00:00
XRPUSDT,LONG,70,1.3993,1.3746,1.4733,LOSS,-1.0,2021-05-15 05:00:00
XRPUSDT,LONG,100,1.5239,1.4316,1.8009,LOSS,-1.0,2021-05-16 12:00:00
XRPUSDT,LONG,100,1.4496,1.3923,1.6214,LOSS,-1.0,2021-05-16 23:00:00
XRPUSDT,LONG,100,1.4885,1.4254,1.6779,WIN,3.0,2021-05-17 10:00:00
XRPUSDT,LONG,100,1.4928,1.4113,1.7372,LOSS,-1.0,2021-05-17 21:00:00
XRPUSDT,LONG,100,1.5479,1.4805,1.7501,LOSS,-1.0,2021-05-18 15:00:00
XRPUSDT,SHORT,70,1.1412,1.2247,0.8907,LOSS,-1.0,2021-05-20 04:00:00
XRPUSDT,SHORT,70,1.1553,1.2093,0.9934,LOSS,-1.0,2021-05-20 16:00:00
XRPUSDT,SHORT,70,1.1483,1.2022,0.9866,WIN,3.0,2021-05-21 03:00:00
XRPUSDT,LONG,70,0.9052,0.8518,1.0655,LOSS,-1.0,2021-05-22 23:00:00
XRPUSDT,SHORT,70,0.7295,0.7825,0.5706,LOSS,-1.0,2021-05-23 20:00:00
XRPUSDT,LONG,70,0.8517,0.8174,0.9545,WIN,3.0,2021-05-24 13:00:00
XRPUSDT,LONG,100,0.9824,0.9216,1.1647,LOSS,-1.0,2021-05-25 08:00:00
XRPUSDT,LONG,70,0.9158,0.8921,0.9869,WIN,3.0,2021-05-25 19:00:00
XRPUSDT,SHORT,70,1.0278,1.0853,0.8554,LOSS,-1.0,2021-05-26 11:00:00
XRPUSDT,SHORT,70,1.0124,1.0832,0.8,LOSS,-1.0,2021-05-26 22:00:00
XRPUSDT,LONG,70,1.0123,0.9865,1.0896,LOSS,-1.0,2021-05-27 09:00:00
XRPUSDT,LONG,70,0.9679,0.9357,1.0644,LOSS,-1.0,2021-05-27 20:00:00
XRPUSDT,LONG,70,0.8765,0.832,1.0101,LOSS,-1.0,2021-05-29 08:00:00
XRPUSDT,LONG,70,0.8233,0.7787,0.9571,LOSS,-1.0,2021-05-29 22:00:00
XRPUSDT,LONG,70,0.8813,0.8331,1.026,WIN,3.0,2021-05-30 09:00:00
XRPUSDT,SHORT,70,0.9192,0.9517,0.8216,LOSS,-1.0,2021-05-30 20:00:00
XRPUSDT,LONG,100,1.0507,1.0103,1.172,LOSS,-1.0,2021-06-01 06:00:00
XRPUSDT,LONG,70,1.0025,0.976,1.0819,LOSS,-1.0,2021-06-01 17:00:00
XRPUSDT,LONG,100,1.0057,0.9821,1.0766,LOSS,-1.0,2021-06-02 04:00:00
XRPUSDT,LONG,70,1.0386,1.0165,1.1049,LOSS,-1.0,2021-06-02 15:00:00
XRPUSDT,LONG,100,1.0169,0.9833,1.1177,LOSS,-1.0,2021-06-03 02:00:00
XRPUSDT,LONG,100,1.0253,1.0087,1.0751,LOSS,-1.0,2021-06-03 13:00:00
XRPUSDT,LONG,100,1.0317,1.0235,1.0564,LOSS,-1.0,2021-06-04 00:00:00
XRPUSDT,LONG,70,0.9423,0.9026,1.0615,LOSS,-1.0,2021-06-04 11:00:00
XRPUSDT,SHORT,70,0.989,1.0138,0.9147,WIN,3.0,2021-06-05 00:00:00
XRPUSDT,LONG,70,0.9396,0.9068,1.0379,LOSS,-1.0,2021-06-05 11:00:00
XRPUSDT,LONG,70,0.923,0.9072,0.9704,WIN,3.0,2021-06-05 23:00:00
XRPUSDT,LONG,100,0.9347,0.9276,0.9559,LOSS,-1.0,2021-06-06 14:00:00
XRPUSDT,SHORT,70,0.9535,0.9684,0.9089,LOSS,-1.0,2021-06-07 07:00:00
XRPUSDT,LONG,70,0.9292,0.9221,0.9506,LOSS,-1.0,2021-06-07 18:00:00
XRPUSDT,LONG,70,0.8591,0.833,0.9375,LOSS,-1.0,2021-06-08 09:00:00
XRPUSDT,SHORT,70,0.8757,0.896,0.8147,LOSS,-1.0,2021-06-08 20:00:00
XRPUSDT,SHORT,100,0.8669,0.8946,0.7839,LOSS,-1.0,2021-06-09 07:00:00
XRPUSDT,SHORT,70,0.8796,0.8928,0.8399,LOSS,-1.0,2021-06-09 18:00:00
XRPUSDT,LONG,70,0.8856,0.8681,0.938,LOSS,-1.0,2021-06-10 05:00:00
XRPUSDT,LONG,70,0.8637,0.8487,0.9087,LOSS,-1.0,2021-06-10 16:00:00
XRPUSDT,LONG,70,0.8685,0.8413,0.9502,LOSS,-1.0,2021-06-11 03:00:00
XRPUSDT,LONG,100,0.8648,0.8559,0.8915,LOSS,-1.0,2021-06-11 14:00:00
XRPUSDT,LONG,70,0.8305,0.8165,0.8725,LOSS,-1.0,2021-06-12 16:00:00
XRPUSDT,LONG,70,0.8321,0.823,0.8593,WIN,3.0,2021-06-13 10:00:00
XRPUSDT,SHORT,70,0.8756,0.8902,0.8318,LOSS,-1.0,2021-06-14 06:00:00
XRPUSDT,SHORT,70,0.8872,0.936,0.7407,LOSS,-1.0,2021-06-14 18:00:00
XRPUSDT,LONG,100,0.893,0.8783,0.9372,LOSS,-1.0,2021-06-15 05:00:00
XRPUSDT,LONG,70,0.8704,0.8602,0.9011,LOSS,-1.0,2021-06-15 16:00:00
XRPUSDT,LONG,70,0.8642,0.8432,0.9273,LOSS,-1.0,2021-06-16 03:00:00
XRPUSDT,LONG,70,0.8578,0.8422,0.9047,LOSS,-1.0,2021-06-17 01:00:00
XRPUSDT,LONG,100,0.8483,0.8439,0.8615,LOSS,-1.0,2021-06-17 12:00:00
XRPUSDT,LONG,100,0.8419,0.8216,0.9026,LOSS,-1.0,2021-06-17 23:00:00
XRPUSDT,LONG,70,0.8377,0.8266,0.8711,LOSS,-1.0,2021-06-18 10:00:00
XRPUSDT,SHORT,70,0.7925,0.8089,0.7432,LOSS,-1.0,2021-06-18 21:00:00
XRPUSDT,SHORT,100,0.796,0.807,0.7629,WIN,3.0,2021-06-19 08:00:00
XRPUSDT,LONG,70,0.752,0.7387,0.792,LOSS,-1.0,2021-06-20 06:00:00
XRPUSDT,SHORT,70,0.7544,0.7639,0.7258,LOSS,-1.0,2021-06-20 19:00:00
XRPUSDT,LONG,70,0.6136,0.5563,0.7854,LOSS,-1.0,2021-06-22 05:00:00
XRPUSDT,SHORT,70,0.5801,0.6147,0.4763,LOSS,-1.0,2021-06-22 16:00:00
XRPUSDT,LONG,70,0.6037,0.5559,0.7472,LOSS,-1.0,2021-06-23 03:00:00
XRPUSDT,SHORT,70,0.64,0.6613,0.576,LOSS,-1.0,2021-06-23 14:00:00
XRPUSDT,LONG,100,0.6254,0.5911,0.7284,LOSS,-1.0,2021-06-24 01:00:00
XRPUSDT,LONG,70,0.6534,0.6336,0.7127,LOSS,-1.0,2021-06-24 13:00:00
XRPUSDT,LONG,70,0.651,0.6337,0.7028,LOSS,-1.0,2021-06-25 07:00:00
XRPUSDT,LONG,70,0.6176,0.6063,0.6514,LOSS,-1.0,2021-06-25 18:00:00
XRPUSDT,SHORT,70,0.6234,0.6364,0.5842,WIN,3.0,2021-06-26 05:00:00
XRPUSDT,SHORT,100,0.5985,0.6175,0.5415,LOSS,-1.0,2021-06-26 16:00:00
XRPUSDT,SHORT,70,0.6269,0.6335,0.6072,WIN,3.0,2021-06-27 04:00:00
XRPUSDT,LONG,70,0.6083,0.5985,0.6378,LOSS,-1.0,2021-06-27 15:00:00
XRPUSDT,SHORT,70,0.6383,0.6545,0.5897,LOSS,-1.0,2021-06-28 09:00:00
XRPUSDT,LONG,100,0.6444,0.6353,0.6717,WIN,3.0,2021-06-28 22:00:00
XRPUSDT,LONG,70,0.6675,0.6501,0.7198,LOSS,-1.0,2021-06-30 04:00:00
XRPUSDT,LONG,70,0.6662,0.6514,0.7106,LOSS,-1.0,2021-06-30 17:00:00
XRPUSDT,SHORT,100,0.6803,0.6985,0.6258,LOSS,-1.0,2021-07-01 04:00:00
XRPUSDT,LONG,70,0.6652,0.6386,0.745,LOSS,-1.0,2021-07-01 21:00:00
XRPUSDT,SHORT,100,0.6445,0.6559,0.6104,LOSS,-1.0,2021-07-02 19:00:00
XRPUSDT,SHORT,70,0.6674,0.6718,0.6543,LOSS,-1.0,2021-07-03 12:00:00
XRPUSDT,SHORT,100,0.6732,0.6822,0.6461,LOSS,-1.0,2021-07-03 23:00:00
XRPUSDT,SHORT,70,0.6816,0.687,0.6653,WIN,3.0,2021-07-05 10:00:00
XRPUSDT,LONG,70,0.6667,0.6608,0.6844,LOSS,-1.0,2021-07-05 21:00:00
XRPUSDT,LONG,70,0.6787,0.6692,0.7071,LOSS,-1.0,2021-07-06 08:00:00
XRPUSDT,LONG,100,0.6606,0.6534,0.6822,LOSS,-1.0,2021-07-06 19:00:00
XRPUSDT,LONG,100,0.6677,0.6549,0.706,LOSS,-1.0,2021-07-07 07:00:00
XRPUSDT,SHORT,100,0.6688,0.6751,0.6499,WIN,3.0,2021-07-07 18:00:00
XRPUSDT,SHORT,100,0.6215,0.6324,0.5888,LOSS,-1.0,2021-07-08 23:00:00
XRPUSDT,SHORT,100,0.6098,0.6227,0.5711,LOSS,-1.0,2021-07-09 11:00:00
XRPUSDT,LONG,100,0.6326,0.623,0.6615,LOSS,-1.0,2021-07-10 02:00:00
XRPUSDT,LONG,100,0.6209,0.6123,0.6466,LOSS,-1.0,2021-07-10 13:00:00
XRPUSDT,SHORT,100,0.6267,0.6317,0.6118,LOSS,-1.0,2021-07-11 00:00:00
XRPUSDT,LONG,70,0.628,0.625,0.637,LOSS,-1.0,2021-07-11 11:00:00
XRPUSDT,SHORT,70,0.6371,0.6519,0.5926,LOSS,-1.0,2021-07-11 22:00:00
XRPUSDT,LONG,70,0.6393,0.6305,0.6658,LOSS,-1.0,2021-07-12 10:00:00
XRPUSDT,LONG,70,0.6254,0.6219,0.6359,LOSS,-1.0,2021-07-12 21:00:00
XRPUSDT,LONG,70,0.6354,0.6308,0.6491,LOSS,-1.0,2021-07-13 08:00:00
XRPUSDT,LONG,70,0.6173,0.6136,0.6283,LOSS,-1.0,2021-07-13 20:00:00
XRPUSDT,LONG,70,0.6006,0.5859,0.6448,LOSS,-1.0,2021-07-14 07:00:00
XRPUSDT,LONG,100,0.6174,0.613,0.6307,LOSS,-1.0,2021-07-14 19:00:00
XRPUSDT,LONG,70,0.6092,0.6021,0.6305,LOSS,-1.0,2021-07-15 06:00:00
XRPUSDT,LONG,70,0.5985,0.5872,0.6323,LOSS,-1.0,2021-07-15 21:00:00
XRPUSDT,LONG,70,0.5965,0.5893,0.618,LOSS,-1.0,2021-07-16 13:00:00
XRPUSDT,SHORT,100,0.586,0.6017,0.539,LOSS,-1.0,2021-07-17 06:00:00
XRPUSDT,SHORT,100,0.5828,0.5919,0.5555,LOSS,-1.0,2021-07-17 17:00:00
XRPUSDT,SHORT,70,0.5921,0.6006,0.5665,LOSS,-1.0,2021-07-18 04:00:00
XRPUSDT,LONG,70,0.5816,0.5771,0.5952,LOSS,-1.0,2021-07-18 15:00:00
XRPUSDT,LONG,70,0.5812,0.5764,0.5956,LOSS,-1.0,2021-07-19 02:00:00
XRPUSDT,SHORT,70,0.5568,0.5658,0.5297,WIN,3.0,2021-07-20 00:00:00
XRPUSDT,SHORT,100,0.5291,0.5383,0.5014,LOSS,-1.0,2021-07-20 14:00:00
XRPUSDT,SHORT,100,0.5304,0.5368,0.5112,LOSS,-1.0,2021-07-21 02:00:00
XRPUSDT,SHORT,70,0.5556,0.5658,0.5251,LOSS,-1.0,2021-07-21 13:00:00
XRPUSDT,LONG,100,0.5655,0.5544,0.5987,WIN,3.0,2021-07-22 01:00:00
XRPUSDT,SHORT,70,0.5746,0.5883,0.5334,LOSS,-1.0,2021-07-22 12:00:00
XRPUSDT,LONG,100,0.6007,0.5914,0.6287,LOSS,-1.0,2021-07-23 06:00:00
XRPUSDT,LONG,70,0.5923,0.5866,0.6094,WIN,3.0,2021-07-23 21:00:00
XRPUSDT,SHORT,70,0.6026,0.6128,0.5719,LOSS,-1.0,2021-07-24 08:00:00
XRPUSDT,SHORT,70,0.6023,0.6127,0.5711,LOSS,-1.0,2021-07-24 19:00:00
XRPUSDT,LONG,100,0.6053,0.6007,0.619,LOSS,-1.0,2021-07-25 06:00:00
XRPUSDT,SHORT,100,0.5978,0.6016,0.5865,LOSS,-1.0,2021-07-25 17:00:00
XRPUSDT,LONG,70,0.6547,0.6358,0.7115,LOSS,-1.0,2021-07-26 07:00:00
XRPUSDT,SHORT,100,0.6617,0.673,0.6277,LOSS,-1.0,2021-07-26 18:00:00
XRPUSDT,LONG,70,0.6491,0.6374,0.6842,LOSS,-1.0,2021-07-27 12:00:00
XRPUSDT,LONG,70,0.6451,0.6372,0.6687,LOSS,-1.0,2021-07-27 23:00:00
XRPUSDT,LONG,100,0.7145,0.6901,0.7878,LOSS,-1.0,2021-07-28 16:00:00
XRPUSDT,LONG,100,0.7062,0.6929,0.7461,WIN,3.0,2021-07-29 04:00:00
XRPUSDT,LONG,100,0.7073,0.6974,0.737,WIN,3.0,2021-07-29 15:00:00
XRPUSDT,LONG,70,0.7196,0.6999,0.7787,LOSS,-1.0,2021-07-30 11:00:00
XRPUSDT,SHORT,70,0.7436,0.7575,0.7018,LOSS,-1.0,2021-07-31 05:00:00
XRPUSDT,LONG,70,0.7439,0.737,0.7645,WIN,3.0,2021-07-31 16:00:00
XRPUSDT,SHORT,70,0.7535,0.7608,0.7317,LOSS,-1.0,2021-08-01 14:00:00
XRPUSDT,LONG,70,0.7321,0.7093,0.8005,LOSS,-1.0,2021-08-02 02:00:00
XRPUSDT,SHORT,100,0.7489,0.7629,0.707,WIN,3.0,2021-08-02 13:00:00
XRPUSDT,LONG,70,0.736,0.7266,0.7643,LOSS,-1.0,2021-08-03 00:00:00
XRPUSDT,SHORT,70,0.7168,0.7281,0.6828,LOSS,-1.0,2021-08-03 12:00:00
XRPUSDT,SHORT,70,0.7136,0.727,0.6733,LOSS,-1.0,2021-08-03 23:00:00
XRPUSDT,SHORT,70,0.7186,0.7259,0.6968,LOSS,-1.0,2021-08-04 12:00:00
XRPUSDT,LONG,70,0.731,0.7252,0.7483,LOSS,-1.0,2021-08-04 23:00:00
XRPUSDT,SHORT,70,0.7135,0.7257,0.6768,LOSS,-1.0,2021-08-05 11:00:00
XRPUSDT,LONG,100,0.7327,0.7253,0.755,LOSS,-1.0,2021-08-05 23:00:00
XRPUSDT,LONG,70,0.7315,0.7262,0.7473,LOSS,-1.0,2021-08-06 10:00:00
XRPUSDT,SHORT,100,0.7454,0.7568,0.7111,LOSS,-1.0,2021-08-06 22:00:00
XRPUSDT,LONG,70,0.8162,0.7866,0.905,LOSS,-1.0,2021-08-07 23:00:00
XRPUSDT,LONG,70,0.8025,0.787,0.8489,LOSS,-1.0,2021-08-08 10:00:00
XRPUSDT,LONG,70,0.7788,0.7667,0.8151,LOSS,-1.0,2021-08-08 23:00:00
XRPUSDT,SHORT,70,0.8176,0.8418,0.745,LOSS,-1.0,2021-08-09 10:00:00
XRPUSDT,SHORT,70,0.8118,0.8275,0.7646,LOSS,-1.0,2021-08-09 21:00:00
XRPUSDT,LONG,70,0.8198,0.807,0.8581,LOSS,-1.0,2021-08-10 08:00:00
XRPUSDT,LONG,100,1.0223,0.9719,1.1736,LOSS,-1.0,2021-08-12 03:00:00
XRPUSDT,LONG,100,0.9661,0.9369,1.0537,LOSS,-1.0,2021-08-12 18:00:00
XRPUSDT,LONG,100,1.0213,0.9785,1.1496,WIN,3.0,2021-08-13 11:00:00
XRPUSDT,SHORT,100,1.1601,1.2099,1.0108,LOSS,-1.0,2021-08-14 13:00:00
XRPUSDT,LONG,70,1.303,1.241,1.489,LOSS,-1.0,2021-08-15 03:00:00
XRPUSDT,LONG,70,1.2537,1.2046,1.4011,LOSS,-1.0,2021-08-15 14:00:00
XRPUSDT,LONG,100,1.3085,1.2472,1.4924,LOSS,-1.0,2021-08-16 01:00:00
XRPUSDT,SHORT,100,1.19,1.2441,1.0277,LOSS,-1.0,2021-08-17 01:00:00
XRPUSDT,SHORT,100,1.1979,1.2423,1.0646,WIN,3.0,2021-08-17 12:00:00
XRPUSDT,SHORT,70,1.0983,1.1452,0.9577,LOSS,-1.0,2021-08-18 01:00:00
XRPUSDT,SHORT,100,1.0928,1.1448,0.9369,LOSS,-1.0,2021-08-18 12:00:00
XRPUSDT,SHORT,70,1.1683,1.2105,1.0417,LOSS,-1.0,2021-08-19 00:00:00
XRPUSDT,SHORT,70,1.1029,1.1332,1.012,LOSS,-1.0,2021-08-19 11:00:00
XRPUSDT,SHORT,70,1.2071,1.2396,1.1096,LOSS,-1.0,2021-08-20 03:00:00
XRPUSDT,SHORT,70,1.2581,1.2973,1.1405,LOSS,-1.0,2021-08-20 17:00:00
XRPUSDT,SHORT,70,1.2583,1.2982,1.1386,LOSS,-1.0,2021-08-21 04:00:00
XRPUSDT,LONG,70,1.2402,1.2135,1.3203,LOSS,-1.0,2021-08-21 15:00:00
XRPUSDT,LONG,70,1.2298,1.2141,1.2769,LOSS,-1.0,2021-08-22 02:00:00
XRPUSDT,LONG,70,1.2234,1.207,1.2725,LOSS,-1.0,2021-08-22 13:00:00
XRPUSDT,SHORT,100,1.2332,1.2572,1.1611,LOSS,-1.0,2021-08-23 00:00:00
XRPUSDT,SHORT,70,1.273,1.2967,1.2019,WIN,3.0,2021-08-23 13:00:00
XRPUSDT,LONG,70,1.2312,1.208,1.3009,LOSS,-1.0,2021-08-24 00:00:00
XRPUSDT,LONG,100,1.2385,1.2111,1.3208,LOSS,-1.0,2021-08-24 11:00:00
XRPUSDT,LONG,70,1.1686,1.1336,1.2735,LOSS,-1.0,2021-08-25 06:00:00
XRPUSDT,LONG,70,1.1678,1.1329,1.2724,LOSS,-1.0,2021-08-25 17:00:00
XRPUSDT,LONG,100,1.1444,1.13,1.1875,LOSS,-1.0,2021-08-26 04:00:00
XRPUSDT,SHORT,70,1.0876,1.1253,0.9745,LOSS,-1.0,2021-08-26 17:00:00
XRPUSDT,LONG,70,1.0737,1.0607,1.1126,WIN,3.0,2021-08-27 04:00:00
XRPUSDT,LONG,100,1.143,1.1247,1.1979,LOSS,-1.0,2021-08-28 14:00:00
XRPUSDT,LONG,100,1.1453,1.1292,1.1936,LOSS,-1.0,2021-08-29 02:00:00
XRPUSDT,LONG,100,1.1365,1.1279,1.1623,LOSS,-1.0,2021-08-29 13:00:00
XRPUSDT,LONG,70,1.1312,1.1164,1.1755,LOSS,-1.0,2021-08-30 00:00:00
XRPUSDT,LONG,70,1.1285,1.1054,1.1978,LOSS,-1.0,2021-08-30 11:00:00
XRPUSDT,LONG,100,1.1254,1.1171,1.1503,LOSS,-1.0,2021-08-30 22:00:00
XRPUSDT,LONG,100,1.1241,1.1148,1.1519,LOSS,-1.0,2021-08-31 09:00:00
XRPUSDT,SHORT,70,1.1793,1.2107,1.0851,LOSS,-1.0,2021-08-31 21:00:00
XRPUSDT,LONG,100,1.1868,1.1556,1.2803,LOSS,-1.0,2021-09-01 08:00:00
XRPUSDT,SHORT,70,1.2038,1.2192,1.1577,LOSS,-1.0,2021-09-01 19:00:00
XRPUSDT,LONG,70,1.2502,1.2251,1.3254,LOSS,-1.0,2021-09-02 07:00:00
XRPUSDT,LONG,70,1.2568,1.2423,1.3004,LOSS,-1.0,2021-09-02 18:00:00
XRPUSDT,LONG,100,1.2693,1.2428,1.3488,LOSS,-1.0,2021-09-03 05:00:00
XRPUSDT,LONG,100,1.2913,1.2629,1.3764,LOSS,-1.0,2021-09-03 20:00:00
XRPUSDT,LONG,70,1.2787,1.2649,1.3201,LOSS,-1.0,2021-09-04 07:00:00
XRPUSDT,LONG,100,1.2564,1.2394,1.3073,LOSS,-1.0,2021-09-04 18:00:00
XRPUSDT,LONG,70,1.2594,1.2355,1.331,WIN,3.0,2021-09-05 08:00:00
XRPUSDT,LONG,100,1.2871,1.2667,1.3483,WIN,3.0,2021-09-05 19:00:00
XRPUSDT,LONG,70,1.3949,1.3638,1.4881,LOSS,-1.0,2021-09-06 22:00:00
XRPUSDT,SHORT,100,1.0884,1.1411,0.9303,LOSS,-1.0,2021-09-08 09:00:00
XRPUSDT,SHORT,70,1.0886,1.1367,0.9443,LOSS,-1.0,2021-09-08 20:00:00
XRPUSDT,SHORT,70,1.1101,1.1347,1.0362,LOSS,-1.0,2021-09-09 07:00:00
XRPUSDT,LONG,70,1.0928,1.0643,1.1782,WIN,3.0,2021-09-09 18:00:00
XRPUSDT,LONG,70,1.098,1.064,1.1999,LOSS,-1.0,2021-09-10 07:00:00
XRPUSDT,LONG,100,1.075,1.0491,1.1527,LOSS,-1.0,2021-09-10 19:00:00
XRPUSDT,LONG,100,1.0725,1.0527,1.1318,LOSS,-1.0,2021-09-11 06:00:00
XRPUSDT,LONG,100,1.0733,1.0495,1.1447,LOSS,-1.0,2021-09-11 22:00:00
XRPUSDT,SHORT,70,1.0927,1.1266,0.991,LOSS,-1.0,2021-09-12 09:00:00
XRPUSDT,LONG,100,1.0849,1.0641,1.1472,LOSS,-1.0,2021-09-12 20:00:00
XRPUSDT,LONG,70,1.0541,1.0244,1.1432,LOSS,-1.0,2021-09-13 10:00:00
XRPUSDT,SHORT,100,1.069,1.0848,1.0217,LOSS,-1.0,2021-09-13 21:00:00
XRPUSDT,LONG,100,1.0801,1.0656,1.1235,LOSS,-1.0,2021-09-14 08:00:00
XRPUSDT,LONG,100,1.0745,1.0614,1.1139,WIN,3.0,2021-09-14 19:00:00
XRPUSDT,LONG,100,1.0851,1.0629,1.1517,LOSS,-1.0,2021-09-15 06:00:00
XRPUSDT,LONG,70,1.1164,1.1015,1.161,LOSS,-1.0,2021-09-15 20:00:00
XRPUSDT,LONG,100,1.115,1.1018,1.1546,LOSS,-1.0,2021-09-16 08:00:00
XRPUSDT,LONG,100,1.0928,1.0796,1.1325,LOSS,-1.0,2021-09-16 19:00:00
XRPUSDT,LONG,70,1.0932,1.0864,1.1137,LOSS,-1.0,2021-09-17 06:00:00
XRPUSDT,LONG,70,1.0715,1.0488,1.1397,LOSS,-1.0,2021-09-18 01:00:00
XRPUSDT,SHORT,70,1.0886,1.1012,1.0508,LOSS,-1.0,2021-09-18 12:00:00
XRPUSDT,LONG,100,1.0751,1.0505,1.1488,LOSS,-1.0,2021-09-18 23:00:00
XRPUSDT,LONG,100,1.0752,1.0513,1.1468,LOSS,-1.0,2021-09-19 10:00:00
XRPUSDT,LONG,100,1.0678,1.0499,1.1214,LOSS,-1.0,2021-09-19 21:00:00
XRPUSDT,SHORT,70,0.9525,0.9855,0.8534,LOSS,-1.0,2021-09-20 10:00:00
XRPUSDT,SHORT,100,0.9523,0.9858,0.8518,LOSS,-1.0,2021-09-21 07:00:00
XRPUSDT,SHORT,70,0.9038,0.9327,0.817,LOSS,-1.0,2021-09-22 01:00:00
XRPUSDT,LONG,70,0.9267,0.8958,1.0194,LOSS,-1.0,2021-09-22 12:00:00
XRPUSDT,LONG,70,0.985,0.9486,1.0942,LOSS,-1.0,2021-09-23 00:00:00
XRPUSDT,LONG,70,0.9763,0.9516,1.0505,LOSS,-1.0,2021-09-23 11:00:00
XRPUSDT,LONG,70,0.9906,0.9703,1.0514,LOSS,-1.0,2021-09-23 22:00:00
XRPUSDT,LONG,70,0.9218,0.8917,1.0121,LOSS,-1.0,2021-09-24 15:00:00
XRPUSDT,SHORT,100,0.9455,0.9665,0.8825,LOSS,-1.0,2021-09-25 03:00:00
XRPUSDT,LONG,70,0.9322,0.9116,0.9941,LOSS,-1.0,2021-09-25 14:00:00
XRPUSDT,LONG,70,0.9206,0.912,0.9463,LOSS,-1.0,2021-09-26 02:00:00
XRPUSDT,LONG,70,0.9448,0.9222,1.0127,LOSS,-1.0,2021-09-26 13:00:00
XRPUSDT,SHORT,70,0.9626,0.9809,0.9078,LOSS,-1.0,2021-09-27 08:00:00
XRPUSDT,LONG,70,0.9372,0.9236,0.9778,LOSS,-1.0,2021-09-27 21:00:00
XRPUSDT,LONG,100,0.9256,0.9139,0.9607,LOSS,-1.0,2021-09-28 08:00:00
XRPUSDT,SHORT,100,0.9154,0.9251,0.8862,LOSS,-1.0,2021-09-29 03:00:00
XRPUSDT,LONG,100,0.9333,0.9111,0.9998,LOSS,-1.0,2021-09-29 16:00:00
XRPUSDT,LONG,100,0.9339,0.9222,0.9691,WIN,3.0,2021-09-30 08:00:00
XRPUSDT,LONG,70,0.9454,0.9307,0.9895,WIN,3.0,2021-09-30 19:00:00
XRPUSDT,SHORT,70,1.0184,1.0309,0.9808,LOSS,-1.0,2021-10-02 09:00:00
XRPUSDT,SHORT,70,1.0495,1.0663,0.9991,LOSS,-1.0,2021-10-03 05:00:00
XRPUSDT,LONG,70,1.0794,1.0513,1.1638,LOSS,-1.0,2021-10-03 19:00:00
XRPUSDT,LONG,70,1.0306,1.0234,1.0521,LOSS,-1.0,2021-10-04 06:00:00
XRPUSDT,SHORT,70,1.0494,1.0671,0.9964,LOSS,-1.0,2021-10-04 17:00:00
XRPUSDT,LONG,70,1.0409,1.0234,1.0935,LOSS,-1.0,2021-10-05 04:00:00
XRPUSDT,LONG,100,1.063,1.0514,1.0978,LOSS,-1.0,2021-10-05 15:00:00
XRPUSDT,SHORT,70,1.0704,1.0953,0.9958,LOSS,-1.0,2021-10-06 02:00:00
XRPUSDT,SHORT,100,1.0716,1.0956,0.9996,LOSS,-1.0,2021-10-06 13:00:00
XRPUSDT,LONG,100,1.063,1.0448,1.1175,LOSS,-1.0,2021-10-07 00:00:00
XRPUSDT,LONG,70,1.0833,1.0547,1.1692,LOSS,-1.0,2021-10-07 11:00:00
XRPUSDT,LONG,100,1.0703,1.0566,1.1114,LOSS,-1.0,2021-10-07 22:00:00
